Iteration,Error_1,Error_2,Error_3,Error_Mean,Loss_1,Loss_2,Loss_3,Loss_Mean,Score,Features_n,Alpha,Lambda,Lambda_bias,Coef1_1,Coef2_1,Coef3_1,Coef4_1,Rési1_1,Rési2_1,Rési3_1,Rési4_1,Coef1_2,Coef2_2,Coef3_2,Coef4_2,Rési1_2,Rési2_2,Rési3_2,Rési4_2,Coef1_3,Coef2_3,Coef3_3,Coef4_3,Rési1_3,Rési2_3,Rési3_3,Rési4_3,Coef1_4,Coef2_4,Coef3_4,Coef4_4,Rési1_4,Rési2_4,Rési3_4,Rési4_4,PosInitiale_1,PosInitiale_2,PosInitiale_3,PosInitiale_4,Logging
72,0.423077,0.377358,0.451923,0.417452666666667,1.214004,1.070175,1.310824,1.19833433333333,0.500247863008222,13,1.00490879581097,1.10632061985913,1.1976842623458,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1
73,0.634615,0.613208,0.759615,0.669146,1.517075,1.614796,1.75883,1.63023366666667,1.09086433711533,9,1.10220240988789,0.69880301738033,0.196786782635259,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
74,0.701923,0.641509,0.692308,0.67858,1.637238,1.673688,1.667243,1.65938966666667,1.12602864000667,7,1.01556348092975,0.245029708139776,0.996276466207819,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
75,0.451923,0.377358,0.432692,0.420657666666667,1.227508,1.135172,1.225567,1.19608233333333,0.503141203481222,15,1.59419650144884,0.180131720728705,1.79791643753108,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1
76,0.519231,0.367925,0.432692,0.439949333333333,1.364879,1.165179,1.18066,1.236906,0.544175970096,13,0.729684755995916,0.0254475312855701,0.0259974388874731,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1
77,0.471154,0.528302,0.509615,0.503023666666667,1.340763,1.451044,1.491186,1.42766433333333,0.718148947722556,13,2.55407607614196,1.60430940871148,1.68937269776547,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1
78,0.432692,0.377358,0.442308,0.417452666666667,1.162806,1.024511,1.108974,1.09876366666667,0.458681822686445,15,0.489257541833863,1.54878758817833,0.044160896723202,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1
79,0.480769,0.471698,0.442308,0.464925,1.457385,1.209153,1.514139,1.393559,0.647900418075,15,2.10143816503647,3.66156636665324,0.043108118674381,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1
80,0.576923,0.462264,0.471154,0.503447,1.653579,1.300219,1.331672,1.42849,0.71916900503,12,1.45866521469879,0.819742934557663,0.130217126313507,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1
81,0.519231,0.415094,0.471154,0.468493,1.686941,1.531013,1.391246,1.5364,0.7197926452,12,1.85190803934461,1.68501476610822,0.0893193175067113,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1
82,0.615385,0.45283,0.528846,0.532353666666667,1.732343,1.756473,1.729928,1.73958133333333,0.926072501264889,12,2.46619991886849,4.26641451887544,1.74127630526021,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1
83,0.461538,0.40566,0.403846,0.423681333333333,1.192524,1.053989,1.168209,1.13824066666667,0.482251323307556,18,1.24386329490601,1.56060045960055,1.06851153327714,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1
84,0.355769,0.40566,0.432692,0.398040333333333,1.183291,1.119684,1.188795,1.16392333333333,0.463288431574445,11,1.64942193391407,0.930982702501831,0.676249245412038,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
85,0.538462,0.59434,0.615385,0.582729,1.499573,1.474331,1.553804,1.509236,0.879475585044,9,0.952388780004695,0.595012841515629,0.551825763396605,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
86,0.557692,0.537736,0.528846,0.541424666666667,1.474427,1.744651,1.543279,1.58745233333333,0.859485850424222,8,1.03010116596869,1.31928641795509,1.47173637445323,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1
87,0.509615,0.490566,0.451923,0.484034666666667,1.71871,1.375561,1.376683,1.490318,0.721365576357333,10,2.9638580560558,1.65918071021953,0.903475077237018,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1
88,0.413462,0.311321,0.442308,0.389030333333333,1.08571,1.084936,1.30066,1.157102,0.450147776760667,17,1.70652877301885,1.45962167267312,3.36971990795134,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
89,0.490385,0.471698,0.471154,0.477745666666667,1.362469,1.227299,1.232774,1.27418066666667,0.608734292050445,14,1.03967497971674,2.6166263368295,1.89062647643742,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1
90,0.490385,0.367925,0.413462,0.423924,1.152218,1.112585,1.475225,1.246676,0.528495876624,10,0.837742448807569,0.713176116832278,0.134236245155738,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1
91,0.528846,0.5,0.451923,0.493589666666667,1.619641,1.259126,1.182561,1.353776,0.668209844581334,9,1.43882191165296,2.75032188866878,1.58258599988644,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
92,0.528846,0.471698,0.413462,0.471335333333333,1.671277,1.583533,1.529941,1.594917,0.751740735834,14,1.78069929204977,1.11641361270947,0.987470653004283,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1
93,0.5,0.490566,0.480769,0.490445,1.532913,1.292964,1.293372,1.373083,0.673421691935,7,0.0187943779724689,2.38425315825261,0.625145237886105,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
94,0.528846,0.471698,0.490385,0.496976333333333,1.298838,1.242708,1.338849,1.293465,0.642821492995,11,0.85841426816728,1.57422091264037,1.31788573509247,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
95,0.538462,0.575472,0.634615,0.582849666666667,1.385119,1.46934,1.494694,1.44971766666667,0.844967458777445,11,0.570966324014888,1.91421598896813,3.65865802699847,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1
96,0.567308,0.566038,0.528846,0.554064,1.496175,1.745163,1.491167,1.57750166666667,0.87403688344,5,2.01951282869911,1.60626457219394,1.71324052011282,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
97,0.509615,0.471698,0.509615,0.496976,1.647145,1.48629,1.744008,1.62581433333333,0.807990704122667,6,2.17854697590699,2.34113031059289,0.457118062888069,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
98,0.557692,0.45283,0.451923,0.487481666666667,1.287973,1.210913,1.193217,1.230701,0.599944174648333,6,0.989741234792032,1.76728728783994,1.88577837390093,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
99,0.557692,0.5,0.413462,0.490384666666667,1.696439,1.371317,1.250858,1.439538,0.705927362284,6,1.26862487113597,1.19372566694328,0.651405315489247,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
100,0.576923,0.377358,0.471154,0.475145,1.318102,1.48789,1.271252,1.35908133333333,0.645760700126667,9,0.416393557022483,1.01386480447196,2.8831825423826,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
101,0.605769,0.518868,0.557692,0.560776333333333,1.579199,1.437783,1.457109,1.49136366666667,0.836321448659889,6,0.0248165691714025,0.836326662362172,0.385049729203645,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
102,0.682692,0.679245,0.740385,0.700774,1.568996,1.720279,1.690043,1.65977266666667,1.16312553071067,8,0.288586401735113,1.37005974788132,0.052924208258981,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
103,0.653846,0.603774,0.798077,0.685232333333333,1.761833,1.709548,1.773866,1.74841566666667,1.19807094690656,3,1.37191247618326,0.619175463892676,1.59897514981031,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
104,0.451923,0.509434,0.519231,0.493529333333333,1.21585,1.266468,1.339212,1.27384333333333,0.628679051071111,11,0.725632691932591,3.06134180607354,0.793810997882715,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1
105,0.355769,0.424528,0.451923,0.41074,1.146801,1.266057,1.315768,1.24287533333333,0.510498614413333,12,2.41910231880672,0.277246876057629,0.929582617492845,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1
106,0.442308,0.396226,0.471154,0.436562666666667,1.648782,1.178198,1.226139,1.35103966666667,0.589813479652444,11,2.3078277617162,0.370835335032299,0.569120470395916,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1
107,0.5,0.433962,0.442308,0.458756666666667,1.673159,1.130892,1.342067,1.38203933333333,0.634019757762222,7,0.515930473485875,0.74071090163832,1.98111615990662,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1
108,0.586538,0.509434,0.442308,0.51276,1.684435,1.68591,1.503574,1.62463966666667,0.83305023548,9,0.626788219934109,1.33463227347725,1.53240935667051,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
109,0.548077,0.424528,0.413462,0.462022333333333,1.494874,1.200118,1.069339,1.254777,0.579734997353,11,0.623803263039056,0.240469786800022,0.262688309160031,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
110,0.538462,0.5,0.519231,0.519231,1.702266,1.313086,1.741751,1.585701,0.823345115931,8,1.9911713044315,0.885949233531049,2.10217659507369,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
111,0.605769,0.660377,0.759615,0.675253666666667,1.553607,1.66509,1.719324,1.646007,1.111472262109,10,1.2292844748117,3.35185666563616,0.983251743848126,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
112,0.451923,0.471698,0.480769,0.46813,1.466533,1.28642,1.313298,1.355417,0.63451136021,8,1.33685094867599,2.59632080326307,1.16178863355724,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1
113,0.490385,0.471698,0.509615,0.490566,1.535404,1.331471,1.342627,1.40316733333333,0.688346186044,9,0.35276800081032,2.2774455110357,3.02476139007774,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1
114,0.480769,0.433962,0.403846,0.439525666666667,1.18294,1.313148,1.360722,1.28560333333333,0.565055662152222,15,0.556793317933425,1.7889708581328,0.296305746101262,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
115,0.576923,0.556604,0.5,0.544509,1.733881,1.745012,1.477398,1.652097,0.899581685373,9,2.16175176076309,1.46146538227804,1.96079238395053,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1
116,0.519231,0.415094,0.451923,0.462082666666667,1.656124,1.202494,1.184276,1.34763133333333,0.622717080190222,8,1.06505101038734,0.561930866174993,2.79048505353782,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
117,0.576923,0.471698,0.471154,0.506591666666667,1.378282,1.451529,1.343654,1.391155,0.704747530041667,14,1.37929306707657,1.7284886883755,0.103788736039421,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1
118,0.567308,0.509434,0.432692,0.503144666666667,1.630768,1.557161,1.181889,1.456606,0.732883540334667,10,0.689259124064627,0.115315085461384,2.26938716360704,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
119,0.615385,0.641509,0.663462,0.640118666666667,1.608827,1.66113,1.5796,1.616519,1.03476398692133,11,0.755996570509046,1.80375753921426,0.63459820311611,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
120,0.5,0.462264,0.519231,0.493831666666667,1.507476,1.318861,1.324792,1.38370966666667,0.683319650872778,7,1.10205195828424,0.854500928869149,0.939365221879448,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
121,0.548077,0.518868,0.509615,0.52552,1.717157,1.391056,1.264741,1.45765133333333,0.766024928693333,4,0.71254182836717,1.57945861230698,0.498621682204911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
122,0.576923,0.433962,0.548077,0.519654,1.374521,1.649702,1.434936,1.48638633333333,0.772406603662,9,0.706805113621773,2.2015255761311,1.92606272533302,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
123,0.576923,0.481132,0.423077,0.493710666666667,1.415051,1.732126,1.480513,1.54256333333333,0.761579971675555,10,1.46947705805722,2.89391078654723,1.03693769084217,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1
124,0.509615,0.433962,0.432692,0.458756333333333,1.236307,1.3033,1.212876,1.25082766666667,0.573825113991889,7,1.00385467168029,0.443457832005246,2.49522344384323,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
125,0.423077,0.377358,0.442308,0.414247666666667,1.145412,1.114616,1.190773,1.150267,0.476495420793667,11,1.86294282906113,0.819415861806014,2.17215854698947,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
126,0.625,0.688679,0.692308,0.668662333333333,1.652114,1.716286,1.710404,1.69293466666667,1.13200164439422,7,0.708275228895764,0.392868547165474,1.09505622698864,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
127,0.528846,0.566038,0.625,0.573294666666667,1.258049,1.464054,1.497983,1.40669533333333,0.806450932224889,8,0.938986524166866,1.67936243028304,1.84766496359603,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
128,0.548077,0.443396,0.403846,0.465106333333333,1.619971,1.189307,1.038946,1.28274133333333,0.596611118161778,11,0.356390935077075,0.509913708251189,2.40856335683396,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1
129,0.5,0.367925,0.442308,0.436744333333333,1.653239,1.131483,1.356181,1.380301,0.602838640044333,13,0.869049520564434,2.41065938329565,0.458239637898887,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
130,0.471154,0.509434,0.480769,0.487119,1.238211,1.325786,1.731724,1.431907,0.697509105933,9,1.4852114534088,0.775426210249265,1.27866472410636,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
131,0.5,0.509434,0.548077,0.519170333333333,1.289173,1.612237,1.438245,1.44655166666667,0.751006710967222,12,0.354817565452989,0.787504510468687,0.806027255329703,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
132,0.451923,0.339623,0.451923,0.414489666666667,1.28491,1.136411,1.178416,1.19991233333333,0.497351263072556,11,0.536043780359624,1.69637847374927,2.57615818121873,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
133,0.451923,0.424528,0.5,0.458817,1.258954,1.037743,1.174507,1.157068,0.530882468556,14,0.276592166240499,0.0766256841533063,0.855391792689459,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1
134,0.528846,0.415094,0.394231,0.446057,1.291384,1.687885,1.681419,1.55356266666667,0.692977502405333,11,0.867142533899065,0.854509195324015,0.938292577987962,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1
135,0.442308,0.641509,0.682692,0.588836333333333,1.303372,1.539668,1.497089,1.44670966666667,0.851875215517889,10,0.565039260435655,1.31696402380799,0.852729209961034,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1
136,0.557692,0.471698,0.394231,0.474540333333333,1.687098,1.535687,1.221099,1.48129466666667,0.702934064884889,8,0.478245821258475,0.292530012193841,2.54159306882696,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1
137,0.5,0.471698,0.432692,0.46813,1.707831,1.453809,1.271491,1.47771033333333,0.691760538343333,8,1.99228842562121,2.24215555806467,0.0181443311961293,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
138,0.673077,0.698113,0.721154,0.697448,1.59341,1.690511,1.69574,1.659887,1.157684868376,9,1.9598324137389,1.09990306758962,2.69694788072309,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
139,0.413462,0.509434,0.423077,0.448657666666667,1.324844,1.234361,1.162239,1.24048133333333,0.556551460556889,12,0.785291581934108,1.28564046521124,0.838821493827654,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
140,0.509615,0.415094,0.538462,0.487723666666667,1.326502,1.265159,1.446502,1.34605433333333,0.656502554985889,6,1.57371858498562,1.84570696437649,1.50132182772373,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
141,0.490385,0.471698,0.423077,0.46172,1.348751,1.117406,1.043952,1.17003633333333,0.540229175826667,10,0.743607704838295,0.743145875448347,2.61475223546813,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1
142,0.442308,0.54717,0.634615,0.541364333333333,1.27964,1.457502,1.480718,1.40595333333333,0.761132988997778,10,0.861449363940201,0.944143956701543,1.0056419848525,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
143,0.567308,0.59434,0.605769,0.589139,1.489961,1.514482,1.414951,1.47313133333333,0.867879120588667,10,0.017852792553636,0.845328293983184,2.54756693261827,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
144,0.355769,0.311321,0.442308,0.369799333333333,1.148691,1.07307,1.049517,1.090426,0.403238807849333,12,1.32690555596165,0.168736540590999,0.0231696496532813,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
145,0.480769,0.424528,0.451923,0.452406666666667,1.237152,1.268311,1.538897,1.34812,0.609898475466667,10,1.4478266083919,1.76154435234491,0.898496552368274,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
146,0.471154,0.603774,0.528846,0.534591333333333,1.247867,1.453445,1.755057,1.48545633333333,0.794112081845111,6,2.1837241202911,0.423493067469873,1.0426502497967,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
147,0.634615,0.669811,0.75,0.684808666666667,1.601085,1.659772,1.653913,1.63825666666667,1.12189236355778,10,1.49188085023156,3.02995849587,0.911383083454319,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
148,0.711538,0.660377,0.75,0.707305,1.742484,1.62878,1.696543,1.689269,1.194828410045,7,0.185966477075045,1.50017274087798,2.14699788033095,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
149,0.538462,0.45283,0.461538,0.484276666666667,1.367667,1.388222,1.274227,1.343372,0.650563714253333,15,1.23655439889904,1.48916106092781,0.704994965814088,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1
150,0.480769,0.45283,0.403846,0.445815,1.555444,1.156177,1.116206,1.27594233333333,0.568834231335,7,0.0472161698938535,0.800935488165997,1.28331363452034,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
151,0.548077,0.490566,0.451923,0.496855333333333,1.56128,1.173835,1.288881,1.341332,0.666447957970667,8,0.371145852036173,1.24195407646294,1.38454371622582,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
152,0.471154,0.424528,0.471154,0.455612,1.448219,1.1357,1.275014,1.286311,0.586058727332,10,1.56277889349387,1.07035250336175,2.00480433898002,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1
153,0.519231,0.5,0.442308,0.487179666666667,1.31605,1.339871,1.281365,1.31242866666667,0.639388560350445,6,0.0467255828757919,1.79414606596058,0.714034208726371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
154,0.384615,0.377358,0.432692,0.398221666666667,1.144987,1.039642,1.257746,1.14745833333333,0.456942769930556,11,1.41151713265172,0.322534902907205,0.796325632752866,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
155,0.509615,0.45283,0.423077,0.461840666666667,1.621614,1.1996,1.390257,1.40382366666667,0.648342858095778,13,0.233817431857704,1.18381851433577,2.07247200564893,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
156,0.548077,0.40566,0.461538,0.471758333333333,1.518801,1.254734,1.230514,1.334683,0.629647827608333,9,2.00672904071939,1.87770826697786,2.95027778565449,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
157,0.557692,0.349057,0.384615,0.430454666666667,1.38839,1.079806,1.212177,1.226791,0.528077910974667,14,0.615980557303446,0.331051694935525,2.03840458842417,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1
158,0.586538,0.5,0.519231,0.535256333333333,1.697435,1.407496,1.352793,1.485908,0.795341667750667,7,0.475110626436119,0.249169404229242,0.428349852994803,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
159,0.567308,0.481132,0.423077,0.490505666666667,1.367515,1.372568,1.240259,1.32678066666667,0.650793435423778,7,0.231299871350927,1.69122498572323,1.25440338911622,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
160,0.567308,0.54717,0.480769,0.531749,1.500131,1.746817,1.383956,1.54363466666667,0.820826190365333,3,0.979706455427844,2.21615086364153,0.780244802492386,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
